test_index,matched_train_index,max_cosine_similarity,test_label,matched_train_label,test_text_preview,matched_train_text_preview
1162,16056,0.44104324973764825,1,1,"Behind the scenes, bank lobbyists temper expectations for Dodd-Frank overhaul (Reuters) - Bank lobbyists who opened the Trump era with great expectations for sweeping regulatory reform are privately striking an increasingly dismal tone as hopes for a","Trump ignites political fight over U.S. banking law reforms WASHINGTON (Reuters) - U.S. President Donald Trump on Friday ordered reviews of major banking rules that were put in place after the 2008 financial crisis, drawing fire from Democrats who sa"
3508,11599,0.4410380011957225,1,1,"Art of the spin: Trump bankers question his portrayal of financial comeback NEW YORK (Reuters) - Donald Trump, who often says he only likes winners, tells one grand tale of loss: In 1990, he nearly went bankrupt and was forced to ask dozens of banks ","Trump meets with U.S. community bankers, pledges to scale back regulations WASHINGTON (Reuters) - President Donald Trump promised in a meeting with community bankers on Thursday to strip away some Dodd-Frank financial regulations and ensure they can "
1154,16746,0.44089475653262683,0,1,DEMOCRATS ADMIT PLAN To Commit Mass Voter Fraud [Video],Trump's voter fraud probe could pave way for tougher voting rules WASHINGTON (Reuters) - President Donald Trump’s plans to investigate the possibility of voter fraud in the 2016 election could pave the way for tough voting rules including stringent I
85,12868,0.4408393580706278,0,0,FBI DIRECTOR CONFIRMS Hillary’s Worst Nightmare Was Found On This Creep’s Laptop [VIDEO] Be careful what you ask for Watch:  FBI Director James Comey testified Wednesday before the Senate Judiciary Committee that Hillary Clinton emails containing cla,"FBI REDUX: What’s Behind New Probe into Hillary Clinton Emails? 21st Century Wire says In a stunning turn of events 11 days before the 2016 presidential election, the FBI announced it is reopenning its investigation into Hillary Clinton s email serve"
3868,20916,0.44078924444864853,0,0,"Mike Pence: Trump Is Probably Going To Torture People (VIDEO) On Face The Nation, Mike Pence showed exactly how low the Trump administration is when he refused (again) to commit to the most basic part of human decency: Not, you know, torturing people",Trump Plans To Issue Executive Order Allowing CIA To Use Torture Torture is illegal in this country and the United States is bound by the United Nations and the Geneva Convention to not commit such a war crime.But Donald Trump intends to sign an exec
2121,4880,0.4407369808152462,1,1,"Trump, China's Xi to meet April 6-7 in Florida: source WASHINGTON (Reuters) - U.S. President Donald Trump will meet April 6-7 with Chinese President Xi Jinping at the president’s Mar-a-Lago retreat in Florida, a source familiar with the meeting said ","For Trump, Mar-a-Lago is place to break the ice with China's Xi WASHINGTON (Reuters) - U.S. President Donald Trump has told visitors that his Mar-a-Lago retreat is set up perfectly for foreign visits, but the Chinese side was initially hesitant when "
302,15470,0.44058757671769,1,1,"Trump national security aide McFarland may become envoy to Singapore: official PALM BEACH, Fla. (Reuters) - President Donald Trump’s deputy national security adviser, K.T. McFarland, is expected to step down and has been offered the position of U.S. ","Trump scrambles to find top national security aide NORTH CHARLESTON, S.C. (Reuters) - U.S. President Donald Trump, scrambling to find a new top security aide after firing his first one and being spurned by another candidate, said on Friday he has fou"
555,17007,0.440555350285097,1,1,"Rohingya refugees in Pakistan fear for relatives in Myanmar KARACHI (Reuters) - For an estimated 300,000 Rohingya Muslims living in squalor in Pakistan s largest city, the news from Myanmar in the past two weeks is reviving  painful memories of the v","Rohingya Muslims trapped after Myanmar violence told to stay put SITTWE, Myanmar (Reuters) - Thousands of Rohingya Muslims trapped by hostile Buddhists in northwestern Myanmar have enough food and will not be granted the safe passage they requested f"
2175,12826,0.44047070928979337,0,1,Trump’s First Government Agency Visit: CIA  RT . President Donald Trump spoke at CIA Headquarters on his first stop as the newly inaugurated commander in chief telling the intelligence agency that despite media reports he is not at war with the intel,"Trump says he respects CIA in his first visit to headquarters LANGLEY, Va. (Reuters) - U.S. President Donald Trump told CIA officers on Saturday that he has great respect for the agency, denying that he had a feud with the intelligence community. In "
694,6379,0.4404584036672397,1,1,"Trump's faulty trade math may not make America greater, or richer WASHINGTON (Reuters) - By U.S. President Donald Trump’s math, renegotiating the North American Free Trade Agreement and other deals will largely pay for the massive tax cuts his cabine","Trump's orders target trade abuses, import duty evasion WASHINGTON (Reuters) - U.S. President Donald Trump sought to push his crusade for fair trade and more manufacturing jobs back to the top of his agenda on Friday by ordering a study into the caus"
1982,8059,0.4404241465060991,1,1,"Special counsel's Russia probe entering new phase with first charges WASHINGTON (Reuters) - The investigation into possible Russian meddling in the 2016 U.S. presidential election will enter a new phase as early as Monday, when the first charges resu","Kushner met with special counsel Mueller in Russia probe: CNN WASHINGTON (Reuters) - U.S. President Donald Trump’s son-in-law, Jared Kushner, met with Special Counsel Robert Mueller’s team earlier this month as part of its Russia probe, CNN reported "
1150,16907,0.4401260598817418,1,1,South Sudan rebels say army attacked them after signing ceasefire JUBA (Reuters) - A South Sudanese rebel group on Friday accused government troops of attacking their base only a day after the parties signed a ceasefire in a four-year war that has ki,"Fighting between rebel and army kills 27 in South Sudan Juba (Reuters) - Twenty-seven people were killed when rebels attacked government forces in South Sudan, a local government official said on Thursday.  Three government soldiers and 24 fighters l"
1193,8235,0.43983543772301953,1,1,"U.S. consumer watchdog's prepaid-card rule survives Congress challenge WASHINGTON (Reuters) - A major challenge to the U.S. watchdog for consumer finances fizzled on Thursday, as Congress missed a deadline to repeal the agency’s new rule on prepaid c",New rule requires U.S. banks to allow consumer class actions WASHINGTON (Reuters) - U.S. banks and credit card companies could be prevented from blocking customers from banding together to sue them under a rule released by the country’s consumer fina
1621,26563,0.43975751879989794,1,1,Citibanamex lowers Mexico 2017 GDP to 1.9 percent due to quake MEXICO CITY (Reuters) - Citigroup Inc s local unit on Thursday lowered its 2017 Mexico gross domestic product (GDP) growth forecast to 1.9 percent from 2.0 due to the impact of a massive ,"Deadly aftershock, volcanic ash spread alarm in Mexico MEXICO CITY (Reuters) - A magnitude 6.2 aftershock that shook Mexico on Saturday was blamed for five deaths, spreading fear among anxious residents reeling from a string of natural disasters and "
2020,19777,0.4397212948400547,0,1,"Colbert Says Goodbye To Rubio In Epic Sendoff (VIDEO) Marco Rubio, the latest victim of the Trump train that has wreacked havoc on the Republican Party, has bowed out of the race for the nomination after getting destroyed in Florida, becoming the lat","Rubio ends White House bid after humbling home-state loss MIAMI (Reuters) - U.S. Senator Marco Rubio suspended his campaign for the Republican presidential nomination on Tuesday, having lost his home state of Florida despite support from a party esta"
997,11952,0.43968084782289907,1,1,Turkey's Erdogan says Kurdish independence vote risks regional crisis UNITED NATIONS (Reuters) - President Recep Tayyip Erdogan of Turkey on Tuesday said a  Kurdish independence referendum in northern Iraq could lead to fresh conflicts in the Middle ,Erdogan says Turkey will close Iraq border and air space soon ANKARA (Reuters) - President Tayyip Erdogan said on Thursday that Turkey would soon close its border with northern Iraq and shut its air space in response to last week s Kurdish independen
1596,13251,0.4395153011641158,0,0,"Newest WikiLeaks Data Dump Could Literally Be A Death Sentence For Some When WikiLeaks arrived on the scene, it seemed to many that they would be the savior of democracy. After all, they have the hacking power to keep the people whose salaries we are","KARMA: Wikileaks Turns On Donald Trump After Administration Threatens To Arrest Julian Assange Karma just kicked Donald Trump s door down.As you ll recall, Donald Trump repeatedly praised Wikileaks for leaking Hillary Clinton s campaign emails. Those"
2578,5646,0.43948655891880367,0,0,BOMBSHELL CLAIM: ISRAEL’S NETANYAHU Resonds To Kerry’s ‘Skewed’ Speech [Video] https://www.youtube.com/watch?v=31MRqr9ydUU,"Netanyahu Whines About U.N. Resolution, Refuses To Abide By Terms Like A True Tyrant Israeli Prime Minister Benjamin Netanyahu threw a temper tantrum like a petulant child because the United Nations finally passed a resolution condemning Israel s ill"
3200,25989,0.4391351318512613,0,0,"CONSERVATIVE ACTIVIST, Author Mike Chernovich Calls On Americans To Join Him In Disrupting TRUMP ASSASSINATION Play In Central Park The Washington Post [Compost] reports: So far, three major corporate sponsors and the NEA have felt it necessary to di","CONSERVATIVES Who Disrupted Trump Assassination Play Speak Out: “It was like a gang stabbing…I Watched everyone cheering his death, laughing, clapping along…Children in the audience. It made my blood run cold…No better than ISIS” [VIDEO] Laura Loomer"
